3, 16, 19, 31, 36, 52
2, 8, 13, 17, 25, 49
15, 24, 28, 31, 46, 50
3, 6, 8, 35, 36, 40
13, 17, 28, 31, 34, 35
1, 4, 25, 26, 34, 53
11, 21, 27, 31, 44, 51
7, 13, 22, 23, 33, 52
1, 4, 22, 39, 51, 52
3, 10, 27, 34, 40, 47
2, 8, 9, 11, 13, 27
1, 2, 12, 22, 41, 46
15, 18, 19, 36, 37, 51
3, 11, 18, 25, 36, 50
1, 5, 7, 18, 19, 53
18, 29, 41, 47, 49, 53
4, 13, 14, 19, 36, 46
22, 24, 31, 33, 42, 52
12, 17, 18, 21, 46, 49
8, 17, 20, 23, 26, 47
8, 18, 19, 23, 32, 40
15, 19, 31, 36, 38, 43
9, 30, 39, 42, 44, 53
9, 20, 28, 34, 48, 50
7, 10, 19, 21, 31, 38
4, 5, 18, 37, 40, 51
4, 16, 22, 32, 46, 53
6, 14, 16, 20, 35, 36
7, 14, 15, 28, 36, 37
3, 12, 25, 38, 40, 47
13, 15, 30, 38, 52, 53
7, 13, 18, 33, 40, 42
5, 14, 30, 34, 35, 42
1, 12, 16, 23, 33, 36
3, 22, 26, 32, 40, 47
2, 17, 25, 27, 38, 50
6, 17, 25, 27, 32, 51
1, 5, 7, 12, 34, 53
1, 8, 10, 28, 30, 32
14, 18, 19, 24, 25, 45
7, 8, 23, 35, 49, 51
4, 8, 24, 28, 39, 47
10, 18, 28, 41, 44, 51
1, 19, 32, 33, 38, 48
7, 20, 25, 26, 31, 42
18, 19, 20, 21, 24, 38
4, 20, 36, 41, 44, 46
1, 12, 25, 43, 44, 51
7, 9, 20, 25, 29, 37
3, 21, 33, 43, 45, 50
5, 7, 13, 16, 30, 41
11, 29, 32, 48, 49, 53
3, 8, 11, 23, 40, 43
4, 11, 15, 22, 44, 49
16, 26, 29, 39, 45, 46
9, 10, 21, 23, 37, 53
10, 29, 39, 40, 41, 52
9, 13, 41, 45, 51, 53
1, 23, 24, 35, 39, 49
7, 14, 17, 27, 34, 52
15, 21, 23, 25, 34, 42
7, 11, 16, 20, 35, 46
5, 24, 30, 33, 37, 51
5, 15, 27, 32, 45, 46
1, 22, 25, 27, 48, 52
1, 10, 22, 24, 29, 48
3, 14, 18, 19, 29, 34
8, 20, 24, 28, 38, 42
4, 16, 21, 26, 41, 52
35, 38, 39, 43, 44, 48
3, 4, 9, 22, 36, 41
4, 31, 36, 37, 48, 51
10, 26, 29, 38, 42, 46
5, 22, 23, 36, 43, 47
8, 10, 18, 26, 40, 49
5, 10, 17, 27, 38, 47
8, 15, 23, 28, 46, 53
3, 6, 22, 29, 41, 52
2, 10, 17, 30, 37, 39
16, 44, 47, 48, 52, 53
16, 19, 20, 23, 38, 39
3, 10, 14, 17, 28, 53
14, 16, 21, 28, 34, 43
1, 11, 18, 20, 27, 40
11, 18, 20, 30, 44, 48
14, 18, 23, 31, 38, 49
6, 14, 21, 29, 30, 48
3, 14, 20, 22, 32, 50
18, 46, 47, 48, 51, 53
8, 14, 18, 22, 35, 42
10, 14, 28, 35, 42, 49
9, 11, 24, 31, 38, 39
12, 16, 17, 19, 33, 39
5, 18, 23, 30, 33, 47
7, 8, 13, 15, 28, 50
30, 31, 32, 41, 50, 53
4, 10, 12, 27, 49, 51
16, 21, 23, 29, 32, 38
1, 4, 28, 31, 40, 41
12, 16, 33, 36, 46, 47
3, 17, 29, 30, 31, 37
6, 7, 14, 29, 30, 37
1, 7, 11, 19, 27, 52
11, 13, 24, 38, 39, 42
7, 18, 25, 27, 30, 53
5, 10, 13, 18, 36, 50
13, 24, 25, 35, 36, 39
5, 19, 20, 27, 29, 53
5, 8, 14, 36, 37, 48
5, 10, 11, 40, 50, 52
13, 16, 17, 26, 39, 41
7, 12, 15, 21, 26, 43
3, 21, 39, 45, 47, 53
26, 31, 36, 40, 52, 53
7, 13, 15, 43, 45, 49
22, 23, 27, 30, 33, 47
14, 16, 19, 30, 37, 41
4, 13, 16, 34, 43, 49
15, 17, 21, 22, 47, 51
7, 10, 19, 22, 24, 48
10, 31, 33, 35, 36, 40
16, 19, 31, 38, 42, 52
2, 12, 23, 26, 39, 52
11, 13, 14, 21, 35, 43
1, 5, 19, 31, 49, 50
3, 15, 16, 27, 38, 49
5, 6, 22, 39, 47, 48
2, 13, 15, 26, 27, 34
1, 21, 25, 27, 29, 40
23, 41, 43, 46, 48, 50
6, 10, 15, 25, 42, 52
12, 15, 26, 37, 38, 52
7, 15, 20, 32, 41, 51
3, 5, 9, 18, 47, 49
6, 16, 23, 34, 36, 52
9, 20, 28, 33, 43, 45
2, 5, 15, 25, 39, 48
8, 20, 27, 29, 34, 52
11, 13, 31, 42, 45, 52
14, 15, 16, 31, 40, 44
2, 3, 9, 21, 23, 33
1, 22, 25, 31, 39, 48
3, 20, 23, 38, 39, 53
6, 18, 19, 22, 47, 53
2, 10, 14, 15, 36, 45
4, 9, 11, 37, 38, 45
6, 10, 21, 34, 45, 47
2, 18, 32, 33, 39, 40
11, 21, 31, 33, 46, 50
28, 33, 37, 41, 44, 45
4, 5, 21, 34, 45, 52
5, 19, 23, 31, 44, 46
3, 11, 13, 22, 44, 46
2, 12, 13, 14, 37, 47
6, 15, 16, 20, 29, 32
4, 21, 29, 31, 43, 51
4, 10, 27, 33, 43, 51
1, 6, 11, 12, 25, 52
4, 10, 13, 40, 41, 49
3, 10, 24, 29, 39, 45
3, 24, 26, 29, 44, 51
19, 22, 28, 32, 43, 53
9, 18, 21, 39, 40, 51
7, 16, 29, 30, 45, 53
6, 8, 14, 18, 29, 37
9, 11, 18, 28, 36, 39
16, 39, 42, 46, 47, 48
3, 13, 22, 34, 48, 52
14, 17, 26, 32, 45, 46
2, 21, 28, 31, 47, 52
9, 16, 22, 25, 47, 53
3, 6, 9, 33, 37, 48
3, 5, 9, 19, 44, 50
4, 10, 22, 32, 38, 41
8, 31, 35, 36, 44, 51
14, 20, 28, 35, 41, 49
1, 4, 6, 9, 33, 51
9, 11, 31, 40, 44, 48
16, 32, 36, 44, 48, 52
2, 5, 8, 11, 20, 40
6, 12, 13, 34, 41, 43
6, 11, 23, 27, 36, 41
3, 6, 8, 33, 35, 37
3, 7, 25, 29, 36, 52
2, 4, 14, 16, 44, 48
2, 21, 24, 44, 50, 51
3, 8, 12, 13, 20, 32
6, 10, 14, 16, 47, 51
1, 39, 41, 43, 46, 49
5, 9, 15, 16, 23, 51
7, 15, 36, 37, 39, 45
4, 22, 23, 41, 44, 53
12, 16, 23, 33, 46, 50
1, 13, 18, 29, 39, 46
2, 9, 21, 36, 39, 48
4, 5, 18, 21, 35, 48
8, 18, 31, 34, 36, 47
10, 15, 21, 25, 26, 36
1, 8, 12, 24, 45, 53
3, 8, 21, 23, 35, 51
2, 5, 9, 24, 34, 40
14, 21, 31, 42, 45, 52
13, 15, 22, 38, 43, 49
17, 19, 25, 29, 47, 52
2, 33, 38, 51, 52, 53
6, 13, 22, 39, 40, 48
8, 25, 31, 35, 43, 51
2, 11, 31, 38, 49, 52
2, 6, 10, 32, 41, 46
13, 14, 18, 26, 37, 45
18, 21, 29, 30, 35, 45
3, 6, 17, 19, 45, 48
2, 8, 20, 33, 35, 49
10, 12, 23, 34, 38, 53
1, 21, 36, 40, 44, 45
3, 11, 13, 15, 33, 50
23, 24, 32, 44, 49, 50
18, 19, 30, 31, 33, 43
8, 19, 22, 29, 32, 38
1, 2, 10, 35, 42, 44
5, 12, 14, 28, 45, 50
4, 12, 15, 24, 38, 40
9, 12, 15, 21, 33, 45
9, 17, 19, 27, 31, 43
20, 25, 29, 30, 36, 37
12, 28, 34, 40, 42, 47
2, 11, 13, 20, 27, 28
8, 17, 21, 29, 36, 42
4, 6, 15, 24, 47, 52
13, 22, 23, 35, 39, 48
10, 16, 21, 25, 37, 49
9, 11, 12, 14, 21, 39
4, 5, 8, 13, 27, 44
7, 20, 41, 43, 48, 51
2, 3, 15, 39, 44, 49
6, 9, 14, 21, 28, 29
19, 23, 28, 38, 48, 53
11, 26, 32, 44, 45, 51
3, 8, 16, 20, 43, 48
9, 23, 24, 38, 40, 47
13, 16, 17, 40, 42, 44
13, 23, 38, 41, 45, 48
1, 12, 22, 44, 46, 52
4, 8, 13, 36, 38, 45
10, 13, 35, 36, 37, 42
2, 16, 24, 32, 40, 47
9, 26, 34, 40, 42, 49
1, 8, 10, 16, 52, 53
1, 2, 25, 43, 48, 53
8, 9, 24, 36, 38, 40
8, 32, 35, 46, 47, 52
16, 24, 26, 40, 41, 45
14, 15, 23, 36, 49, 50
12, 14, 20, 25, 36, 52
15, 17, 22, 40, 41, 45
7, 9, 13, 17, 21, 43
3, 26, 36, 37, 43, 44
1, 7, 26, 40, 42, 46
7, 16, 31, 38, 39, 42
2, 7, 9, 16, 19, 45
6, 14, 37, 41, 48, 49
3, 36, 37, 41, 47, 48
10, 11, 12, 17, 28, 46
4, 5, 14, 33, 39, 46
3, 9, 11, 21, 24, 49
9, 14, 29, 31, 32, 36
11, 24, 36, 45, 46, 47
1, 3, 5, 10, 38, 49
3, 6, 36, 46, 48, 52
5, 8, 19, 34, 41, 49
2, 7, 11, 15, 43, 45
12, 16, 26, 34, 42, 47
3, 6, 16, 30, 31, 40
6, 15, 36, 42, 46, 47
20, 44, 46, 48, 52, 53
11, 12, 20, 23, 33, 44
29, 33, 46, 48, 49, 53
6, 13, 20, 27, 29, 51
3, 4, 5, 39, 47, 48
2, 3, 7, 21, 36, 43
4, 8, 17, 20, 51, 52
6, 7, 11, 13, 23, 44
6, 10, 18, 27, 28, 51
1, 8, 11, 19, 46, 53
4, 8, 15, 16, 32, 52
13, 18, 20, 28, 42, 53
8, 21, 22, 27, 40, 44
7, 13, 15, 17, 51, 53
1, 3, 4, 12, 15, 38
3, 24, 30, 35, 43, 51
2, 10, 11, 41, 42, 53
14, 15, 23, 34, 36, 37
13, 17, 20, 23, 24, 30
1, 8, 15, 19, 32, 48
1, 7, 35, 39, 43, 47
1, 6, 11, 14, 15, 29
3, 13, 42, 47, 52, 53
4, 12, 23, 32, 45, 48
1, 3, 5, 14, 28, 32
5, 13, 18, 28, 31, 43
15, 18, 21, 31, 40, 41
2, 7, 31, 40, 46, 52
1, 6, 22, 24, 32, 48
5, 8, 9, 12, 23, 27
18, 20, 35, 36, 37, 39
3, 16, 19, 20, 32, 52
25, 29, 37, 38, 44, 45
2, 29, 35, 37, 41, 42
13, 28, 30, 32, 38, 40
21, 24, 34, 41, 47, 52
17, 33, 34, 41, 49, 53
13, 19, 22, 44, 46, 52
3, 7, 8, 28, 29, 53
5, 15, 29, 35, 40, 47
6, 20, 25, 36, 44, 52
4, 36, 42, 47, 48, 52
2, 5, 33, 45, 48, 50
1, 21, 26, 30, 46, 48
7, 12, 15, 20, 34, 49
21, 24, 33, 37, 43, 46
26, 28, 36, 41, 50, 51
1, 11, 19, 33, 37, 49
3, 19, 24, 34, 37, 41
5, 6, 13, 33, 35, 40
5, 14, 19, 30, 49, 52
20, 23, 26, 32, 41, 46
10, 12, 19, 48, 49, 53
9, 14, 17, 23, 25, 29
8, 15, 18, 42, 45, 50
5, 17, 18, 24, 29, 33
7, 11, 15, 18, 24, 43
4, 9, 17, 21, 35, 51
10, 16, 21, 23, 41, 44
10, 12, 17, 28, 38, 44
2, 17, 34, 36, 43, 52
12, 14, 27, 30, 36, 44
1, 2, 29, 30, 31, 35
7, 8, 33, 35, 39, 40
8, 11, 21, 26, 28, 38
1, 5, 8, 39, 52, 53
16, 25, 26, 27, 40, 53
6, 15, 40, 45, 51, 52
2, 9, 16, 18, 34, 46
14, 21, 24, 32, 41, 45
4, 11, 36, 37, 45, 51
2, 13, 16, 17, 20, 40
11, 19, 29, 31, 37, 50
6, 7, 20, 46, 48, 51
5, 12, 19, 30, 41, 48
4, 9, 13, 40, 41, 50
13, 14, 25, 26, 37, 39
19, 24, 25, 26, 28, 44
10, 15, 21, 28, 35, 41
6, 11, 13, 24, 35, 53
1, 3, 16, 19, 25, 38
7, 11, 23, 30, 35, 47
13, 19, 30, 43, 46, 51
1, 6, 24, 27, 33, 53
5, 7, 12, 22, 31, 53
15, 30, 34, 44, 47, 49
5, 12, 21, 24, 51, 53
1, 7, 10, 12, 33, 51
2, 6, 7, 11, 21, 41
3, 12, 39, 44, 46, 51
14, 21, 27, 31, 45, 52
7, 10, 15, 17, 19, 38
23, 28, 29, 36, 37, 46
15, 28, 34, 40, 48, 50
2, 8, 23, 27, 43, 53
1, 2, 3, 9, 23, 53
1, 28, 36, 39, 44, 47
18, 23, 28, 36, 43, 45
1, 18, 23, 27, 33, 36
8, 21, 26, 27, 30, 40
14, 29, 30, 41, 43, 49
5, 12, 25, 29, 33, 34
4, 26, 39, 42, 45, 47
12, 22, 36, 42, 44, 52
3, 7, 10, 19, 24, 27
5, 28, 29, 40, 48, 51
5, 13, 32, 45, 47, 48
1, 2, 31, 40, 46, 52
6, 9, 18, 32, 39, 49
7, 9, 10, 42, 45, 49
2, 26, 36, 37, 40, 43
3, 4, 5, 38, 39, 41
22, 27, 31, 38, 39, 42
15, 21, 22, 24, 39, 41
3, 8, 9, 12, 33, 52
12, 13, 21, 26, 46, 48
4, 19, 30, 46, 49, 53
12, 20, 41, 43, 49, 53
10, 14, 15, 31, 34, 50
2, 9, 12, 24, 31, 46
1, 3, 7, 23, 33, 44
19, 20, 24, 27, 42, 51
8, 19, 31, 37, 41, 51
8, 19, 21, 23, 36, 40
16, 19, 26, 31, 39, 50
9, 17, 27, 44, 48, 51
2, 6, 17, 26, 31, 40
7, 11, 21, 28, 43, 46
8, 14, 18, 29, 33, 37
13, 26, 50, 51, 52, 53
9, 18, 21, 22, 33, 51
2, 7, 18, 29, 35, 44
11, 22, 29, 34, 44, 46
5, 7, 10, 24, 28, 43
3, 14, 40, 42, 45, 51
4, 8, 20, 24, 35, 43
2, 11, 15, 19, 24, 26
5, 7, 15, 30, 46, 48
3, 10, 24, 25, 49, 52
1, 2, 21, 42, 45, 49
6, 21, 40, 46, 51, 52
13, 22, 27, 36, 43, 52
1, 3, 4, 9, 33, 38
4, 12, 14, 26, 36, 46
3, 19, 22, 28, 34, 37
6, 8, 15, 22, 47, 50
5, 9, 26, 30, 34, 39
4, 6, 19, 20, 38, 48
21, 27, 39, 48, 49, 53
15, 23, 30, 48, 49, 52
7, 11, 13, 36, 37, 51
5, 6, 9, 23, 30, 41
2, 9, 13, 22, 26, 37
5, 10, 14, 17, 28, 33
3, 10, 11, 20, 42, 43
2, 27, 43, 44, 47, 52
3, 5, 17, 24, 34, 53
3, 14, 17, 32, 33, 34
10, 24, 34, 37, 39, 45
1, 6, 14, 17, 21, 34
3, 11, 15, 22, 37, 38
2, 13, 20, 26, 45, 53
9, 16, 29, 44, 48, 51
12, 20, 22, 32, 34, 41
1, 4, 5, 37, 38, 51
4, 11, 13, 17, 20, 28
11, 31, 34, 39, 47, 52
7, 11, 39, 46, 50, 53
3, 8, 12, 28, 34, 48
1, 15, 22, 27, 31, 43
2, 12, 13, 27, 48, 50
1, 5, 12, 19, 32, 44
7, 15, 32, 34, 43, 48
1, 3, 22, 28, 36, 40
1, 7, 17, 32, 33, 34
11, 34, 43, 45, 46, 51
3, 9, 36, 41, 42, 44
7, 14, 16, 23, 36, 43
8, 9, 25, 38, 50, 52
4, 15, 26, 28, 35, 47
10, 16, 20, 34, 38, 45
1, 15, 17, 23, 31, 33
24, 26, 28, 29, 42, 50
13, 18, 24, 33, 37, 50
6, 9, 16, 24, 31, 42
1, 12, 25, 33, 35, 42
8, 10, 15, 34, 39, 45
2, 3, 4, 10, 18, 26
4, 16, 31, 36, 41, 44
30, 38, 39, 43, 44, 49
4, 10, 28, 32, 35, 43
1, 10, 17, 19, 22, 31
1, 3, 4, 12, 15, 33
7, 14, 19, 31, 48, 52
6, 9, 18, 20, 41, 45
5, 9, 18, 31, 44, 48
1, 11, 25, 26, 45, 50
5, 8, 9, 16, 20, 45
21, 26, 32, 35, 39, 44
6, 20, 27, 33, 42, 45
1, 23, 24, 31, 32, 52
1, 2, 6, 14, 19, 31
5, 14, 35, 41, 47, 49
6, 12, 17, 21, 26, 42
9, 15, 17, 18, 26, 28
7, 18, 37, 41, 45, 51
4, 6, 7, 19, 32, 39
29, 37, 38, 39, 42, 44
26, 33, 40, 44, 46, 52
1, 8, 11, 20, 47, 52
1, 8, 15, 44, 46, 47
3, 12, 20, 22, 31, 52
4, 21, 28, 37, 41, 44
9, 16, 34, 39, 41, 46
8, 36, 46, 47, 48, 52
15, 23, 38, 48, 52, 53
15, 27, 30, 36, 43, 44
20, 32, 34, 41, 42, 45
14, 21, 22, 24, 44, 48
4, 9, 14, 18, 35, 47
4, 6, 7, 31, 44, 49
11, 12, 27, 35, 38, 45
13, 19, 23, 38, 42, 51
8, 33, 36, 40, 43, 51
3, 8, 24, 38, 39, 40
9, 12, 17, 29, 35, 50
5, 8, 12, 18, 31, 36
11, 26, 36, 45, 46, 52
6, 12, 15, 30, 41, 44
25, 28, 38, 42, 44, 48
11, 14, 39, 41, 49, 53
5, 34, 38, 40, 45, 52
4, 5, 12, 19, 23, 49
3, 4, 6, 39, 48, 52
13, 35, 38, 40, 49, 52
15, 35, 41, 45, 46, 48
11, 16, 19, 21, 37, 45
10, 30, 36, 41, 49, 51
5, 16, 26, 41, 48, 53
2, 27, 36, 43, 44, 52
17, 25, 28, 45, 47, 48
2, 6, 19, 31, 36, 39
3, 25, 32, 33, 34, 51
4, 14, 17, 37, 42, 50
6, 12, 16, 37, 46, 52
15, 36, 42, 46, 48, 53
6, 8, 15, 36, 40, 47
4, 10, 27, 41, 52, 53
3, 4, 21, 25, 35, 40
5, 30, 34, 44, 47, 49
24, 27, 33, 38, 50, 52
5, 8, 16, 18, 21, 51
4, 14, 23, 42, 46, 50
8, 14, 15, 34, 41, 42
3, 12, 22, 28, 43, 51
7, 36, 41, 42, 44, 47
16, 20, 32, 43, 48, 52
1, 5, 13, 24, 28, 52
19, 23, 26, 28, 49, 52
6, 19, 23, 48, 51, 52
15, 29, 37, 40, 42, 43
15, 23, 29, 40, 43, 48
9, 29, 31, 42, 43, 50
5, 6, 9, 11, 26, 39
8, 11, 13, 35, 38, 39
1, 5, 8, 29, 30, 46
8, 20, 25, 28, 42, 44
24, 25, 43, 46, 48, 53
2, 15, 24, 34, 39, 52
6, 13, 22, 27, 37, 50
3, 14, 24, 30, 33, 38
14, 16, 28, 37, 45, 51
15, 29, 38, 47, 50, 51
16, 20, 26, 27, 37, 53
10, 24, 30, 36, 41, 44
12, 22, 32, 38, 43, 53
8, 11, 14, 25, 33, 39
4, 20, 40, 43, 46, 53
12, 16, 23, 29, 32, 48
1, 12, 21, 33, 34, 40
1, 4, 6, 37, 38, 51
1, 8, 15, 32, 40, 43
7, 8, 9, 12, 13, 25
10, 11, 14, 18, 40, 41
1, 2, 32, 35, 38, 47
2, 15, 21, 22, 24, 45
10, 16, 17, 26, 42, 47
8, 21, 34, 35, 37, 40
20, 24, 29, 30, 36, 53
3, 9, 10, 20, 31, 52
6, 17, 30, 34, 39, 47
5, 7, 9, 25, 43, 49
4, 17, 18, 19, 45, 47
7, 10, 21, 33, 39, 41
7, 12, 30, 48, 49, 51
5, 29, 31, 38, 52, 53
3, 4, 5, 7, 19, 30
1, 2, 5, 41, 49, 50
6, 12, 19, 26, 30, 31
9, 10, 23, 24, 37, 38
2, 10, 16, 27, 48, 49
6, 9, 17, 38, 43, 52
7, 8, 10, 20, 44, 47
5, 6, 14, 23, 24, 29
4, 15, 23, 24, 42, 46
3, 7, 11, 19, 40, 41
2, 7, 9, 22, 29, 42
5, 7, 18, 24, 49, 53
23, 33, 35, 37, 51, 52
4, 11, 32, 38, 40, 49
20, 23, 37, 41, 46, 51
3, 12, 16, 30, 37, 46
7, 9, 11, 34, 40, 47
8, 16, 17, 26, 45, 47
26, 31, 32, 34, 36, 52
1, 13, 18, 24, 40, 53
2, 3, 5, 22, 41, 45
3, 11, 24, 29, 35, 51
31, 32, 39, 41, 50, 52
4, 5, 20, 23, 38, 48
4, 15, 27, 29, 33, 50
14, 24, 29, 30, 51, 52
11, 12, 21, 26, 35, 48
12, 17, 19, 20, 33, 37
6, 8, 26, 28, 36, 50
7, 18, 19, 23, 35, 52
5, 8, 18, 19, 47, 48
7, 20, 35, 36, 38, 48
4, 7, 9, 11, 30, 41
9, 12, 14, 33, 35, 52
9, 12, 29, 32, 33, 42
4, 5, 23, 32, 37, 47
37, 39, 42, 47, 49, 51
18, 38, 40, 43, 46, 52
4, 11, 15, 22, 23, 27
13, 21, 25, 26, 37, 46
1, 4, 25, 27, 48, 49
11, 22, 39, 40, 48, 49
3, 4, 12, 20, 40, 43
2, 5, 9, 20, 26, 38
22, 26, 34, 35, 40, 47
12, 14, 20, 22, 33, 42
2, 8, 14, 19, 22, 29
5, 9, 12, 17, 31, 46
15, 19, 28, 29, 38, 51
6, 10, 15, 24, 36, 46
5, 13, 24, 35, 41, 46
1, 7, 19, 22, 26, 29
2, 3, 23, 38, 43, 48
8, 27, 33, 39, 40, 46
14, 27, 30, 33, 37, 38
6, 8, 21, 24, 41, 53
6, 8, 11, 16, 17, 48
2, 6, 17, 39, 44, 45
6, 15, 25, 37, 40, 52
17, 25, 29, 40, 47, 49
10, 16, 35, 40, 41, 42
5, 25, 29, 32, 41, 48
5, 33, 46, 47, 49, 52
6, 12, 29, 41, 44, 48
7, 13, 24, 29, 36, 37
3, 7, 8, 25, 36, 45
1, 11, 35, 37, 38, 47
2, 3, 25, 30, 35, 40
2, 7, 12, 17, 28, 41
4, 9, 22, 29, 45, 52
2, 3, 36, 38, 43, 52
5, 26, 38, 43, 50, 53
11, 12, 15, 29, 36, 42
8, 13, 17, 25, 27, 37
1, 3, 4, 8, 13, 43
4, 11, 22, 31, 34, 37
13, 23, 26, 34, 38, 51
1, 15, 18, 21, 22, 51
2, 19, 25, 26, 36, 40
5, 7, 24, 27, 29, 31
4, 7, 29, 34, 50, 51
1, 10, 22, 26, 29, 32
5, 13, 22, 38, 40, 49
5, 15, 29, 37, 39, 52
6, 21, 26, 30, 50, 51
12, 21, 25, 34, 47, 53
14, 15, 17, 30, 33, 53
14, 22, 27, 49, 50, 52
9, 16, 30, 41, 44, 51
15, 16, 20, 32, 45, 50
2, 9, 13, 17, 39, 44
7, 9, 10, 24, 32, 52
20, 41, 42, 45, 49, 52
5, 8, 18, 19, 31, 39
4, 8, 12, 17, 19, 28
11, 19, 26, 28, 31, 47
7, 21, 23, 27, 36, 43
6, 21, 28, 30, 31, 34
6, 36, 37, 41, 48, 50
23, 29, 32, 34, 41, 44
8, 17, 18, 21, 32, 42
1, 4, 9, 16, 46, 52
17, 22, 29, 42, 46, 52
9, 10, 20, 25, 27, 39
7, 8, 30, 34, 35, 38
2, 3, 16, 30, 45, 50
25, 27, 29, 32, 47, 52
8, 10, 18, 21, 31, 40
7, 15, 17, 29, 35, 45
4, 6, 14, 32, 40, 53
5, 23, 30, 35, 46, 50
5, 12, 20, 21, 42, 48
13, 18, 29, 31, 35, 43
18, 32, 38, 39, 43, 47
8, 18, 28, 31, 33, 46
21, 33, 34, 38, 43, 44
11, 14, 15, 37, 44, 51
6, 24, 35, 46, 47, 48
3, 14, 28, 32, 34, 35
7, 16, 24, 39, 49, 53
4, 18, 29, 30, 40, 53
5, 8, 20, 25, 29, 43
3, 22, 32, 35, 43, 48
23, 34, 42, 44, 47, 53
5, 21, 32, 33, 39, 48
6, 15, 23, 24, 34, 38
14, 16, 17, 19, 43, 45
16, 19, 25, 39, 48, 52
18, 19, 20, 41, 50, 51
16, 31, 33, 39, 43, 53
8, 11, 19, 25, 46, 52
6, 9, 11, 30, 31, 51
5, 8, 21, 27, 50, 51
6, 15, 16, 37, 41, 50
19, 20, 28, 36, 45, 49
1, 23, 29, 39, 40, 45
19, 21, 34, 38, 44, 53
6, 7, 12, 20, 24, 36
1, 17, 20, 31, 32, 37
4, 9, 10, 22, 30, 50
7, 10, 12, 27, 35, 51
4, 10, 11, 17, 18, 29
16, 36, 39, 41, 45, 50
1, 25, 27, 28, 39, 48
23, 28, 30, 40, 43, 47
1, 4, 24, 37, 44, 46
6, 20, 25, 31, 32, 45
13, 16, 19, 20, 27, 33
8, 17, 24, 34, 40, 41
4, 19, 23, 40, 44, 50
6, 12, 14, 30, 40, 41
2, 5, 6, 18, 37, 42
2, 5, 13, 28, 31, 41
13, 23, 30, 38, 40, 53
2, 4, 8, 10, 30, 33
6, 9, 11, 14, 29, 36
1, 9, 10, 21, 33, 35
3, 15, 19, 24, 37, 51
15, 31, 32, 33, 38, 49
4, 23, 29, 38, 45, 52
7, 12, 27, 29, 42, 45
18, 38, 41, 43, 50, 53
2, 11, 21, 23, 31, 33
9, 14, 25, 28, 33, 40
3, 6, 18, 24, 31, 36
18, 21, 23, 35, 45, 52
10, 28, 33, 34, 36, 51
6, 24, 26, 28, 31, 50
13, 15, 21, 41, 42, 44
5, 16, 26, 29, 41, 48
8, 29, 38, 39, 49, 50
11, 31, 34, 36, 43, 49
18, 27, 33, 34, 36, 42
6, 9, 19, 27, 28, 50
3, 12, 24, 27, 42, 43
22, 25, 26, 38, 41, 49
4, 19, 29, 32, 44, 49
16, 36, 37, 41, 45, 46
16, 17, 22, 28, 45, 50
4, 27, 28, 33, 42, 44
1, 6, 10, 38, 46, 49
5, 11, 12, 31, 37, 46
4, 19, 26, 29, 39, 50
16, 29, 31, 37, 41, 53
7, 11, 20, 30, 45, 53
11, 13, 14, 15, 16, 34
5, 8, 21, 33, 41, 50
3, 4, 22, 42, 45, 47
12, 13, 36, 38, 44, 51
1, 3, 9, 11, 22, 26
4, 17, 29, 44, 46, 47
19, 25, 26, 32, 37, 45
4, 8, 11, 15, 46, 53
6, 9, 18, 36, 46, 53
14, 34, 36, 39, 49, 53
28, 32, 37, 45, 49, 52
4, 6, 26, 27, 33, 45
3, 32, 34, 39, 44, 51
13, 19, 20, 31, 38, 49
13, 17, 42, 48, 49, 50
7, 12, 17, 19, 42, 53
5, 7, 31, 39, 44, 45
4, 8, 17, 22, 25, 35
8, 16, 31, 37, 45, 48
7, 18, 20, 27, 37, 51
5, 16, 18, 19, 20, 37
1, 2, 6, 24, 26, 51
2, 6, 25, 31, 37, 50
11, 23, 33, 39, 40, 49
2, 6, 11, 18, 38, 48
28, 31, 32, 45, 48, 49
2, 22, 26, 44, 46, 47
5, 8, 16, 20, 28, 51
8, 14, 22, 26, 33, 51
2, 17, 24, 26, 48, 51
5, 6, 9, 25, 39, 41
4, 8, 37, 41, 43, 48
7, 16, 17, 34, 44, 47
21, 22, 33, 34, 38, 52
2, 14, 27, 31, 43, 53
4, 14, 22, 44, 50, 52
1, 5, 8, 36, 37, 44
11, 23, 24, 26, 44, 45
6, 9, 16, 31, 32, 42
4, 6, 9, 22, 30, 53
11, 19, 43, 44, 47, 53
6, 12, 22, 23, 49, 51
18, 25, 31, 41, 44, 47
2, 9, 30, 34, 39, 53
8, 10, 11, 14, 23, 36
6, 10, 22, 44, 46, 48
8, 12, 19, 26, 34, 45
2, 11, 12, 39, 42, 43
4, 8, 13, 36, 37, 39
2, 12, 16, 25, 35, 47
20, 28, 29, 39, 43, 49
5, 7, 13, 26, 27, 52
2, 9, 11, 17, 23, 49
1, 6, 9, 12, 38, 49
7, 9, 22, 23, 27, 43
1, 10, 24, 27, 44, 47
5, 18, 20, 27, 42, 53
20, 21, 36, 42, 48, 53
3, 6, 9, 14, 29, 46
1, 17, 37, 40, 41, 45
6, 17, 40, 49, 51, 52
13, 16, 28, 30, 38, 50
8, 9, 10, 29, 37, 47
4, 6, 7, 15, 18, 52
9, 14, 19, 29, 44, 51
4, 25, 33, 40, 41, 45
1, 10, 20, 23, 41, 51
1, 12, 19, 35, 37, 48
